customer_id,lifetime_spend,order_frequency,segment
CUST007729,138702.08,5,VIP
CUST007730,87219.89,4,VIP
CUST007734,84447.17,3,VIP
CUST007735,142618.97,5,VIP
CUST007736,105165.6,4,VIP
CUST007737,97995.95999999999,4,VIP
CUST007738,151602.91999999998,6,VIP
CUST007739,183047.84,9,VIP
CUST007740,124242.34,6,VIP
CUST007741,136197.49,6,VIP
CUST007742,70115.32,2,VIP
CUST007743,76577.02,3,VIP
CUST007744,166419.44,7,VIP
CUST007745,58722.69,2,VIP
CUST007746,175687.37,6,VIP
CUST007747,185637.86000000002,7,VIP
CUST007748,86481.53,4,VIP
CUST007749,41500.13,5,VIP
CUST007750,95541.22,3,VIP
CUST007751,163191.78999999998,6,VIP
CUST007752,102317.04,4,VIP
CUST007753,55521.8,4,VIP
CUST007754,181394.86,6,VIP
CUST007755,94684.22,4,VIP
CUST007756,135146.47,4,VIP
CUST007757,52239.86,4,VIP
CUST007759,61586.009999999995,3,VIP
CUST007760,48396.36,1,VIP
CUST007761,81900.47,3,VIP
CUST007762,255443.13,7,VIP
CUST007763,109716.76000000001,4,VIP
CUST007764,100848.29,4,VIP
CUST007765,119806.39,4,VIP
CUST007766,5670.42,1,VIP
CUST007767,48522.81,2,VIP
CUST007768,83900.53,3,VIP
CUST007769,151397.19,5,VIP
CUST007770,33309.009999999995,4,VIP
CUST007771,97225.47,4,VIP
CUST007772,178469.71000000002,9,VIP
CUST007773,254115.27000000002,8,VIP
CUST007774,73896.34,3,VIP
CUST007775,20907.23,2,VIP
CUST007776,41458.67999999999,2,VIP
CUST007777,87369.62,3,VIP
CUST007778,68856.76,3,VIP
CUST007779,53623.61,2,VIP
CUST007780,133866.57,4,VIP
CUST007781,69914.72,3,VIP
CUST007782,19081.61,2,VIP
CUST007783,106169.82,5,VIP
CUST007784,170888.0,4,VIP
CUST007785,151157.3,6,VIP
CUST007786,230180.6,6,VIP
CUST007787,46817.34,1,VIP
CUST007788,15056.44,1,VIP
CUST007789,47024.63,2,VIP
CUST007790,83076.86,4,VIP
CUST007791,92424.91,5,VIP
CUST007792,41287.51,2,VIP
CUST007793,91229.08,6,VIP
CUST007794,96006.5,4,VIP
CUST007795,142899.24,7,VIP
CUST007796,143644.13999999998,4,VIP
CUST007797,35803.21,2,VIP
CUST007798,57543.33,4,VIP
CUST007799,14219.38,1,VIP
CUST007800,92489.7,6,VIP
CUST007801,146673.01,5,VIP
CUST007802,9932.52,1,VIP
CUST007803,52262.23,2,VIP
CUST007804,88605.6,5,VIP
CUST007805,63586.18,4,VIP
CUST007806,72303.27,2,VIP
CUST007807,218406.19,6,VIP
CUST007808,25046.620000000003,2,VIP
CUST007809,103481.14,3,VIP
CUST007810,70846.04000000001,2,VIP
CUST007812,137079.28,4,VIP
CUST007813,110102.09,4,VIP
CUST007814,124515.66,9,VIP
CUST007815,126891.73,6,VIP
CUST007816,77803.4,3,VIP
CUST007817,91687.74,4,VIP
CUST007818,48060.39,2,VIP
CUST007819,74726.23000000001,3,VIP
CUST007820,172560.45,5,VIP
CUST007821,185038.53,5,VIP
CUST007822,82520.5,2,VIP
CUST007823,122157.56,6,VIP
CUST007824,80399.79000000001,3,VIP
CUST007825,177904.1,5,VIP
CUST007826,93901.35,3,VIP
CUST007827,107770.63,4,VIP
CUST007828,229823.07,6,VIP
CUST007829,57029.6,2,VIP
CUST007830,205119.53,7,VIP
CUST007831,56550.100000000006,3,VIP
CUST007832,70350.73999999999,3,VIP
CUST007833,37166.65,3,VIP
CUST007834,82925.36,2,VIP
CUST007835,45125.07000000001,2,VIP
CUST007836,116163.09,5,VIP
CUST007837,73277.67,4,VIP
CUST007838,227348.41999999998,8,VIP
CUST007839,27691.57,2,VIP
CUST007840,46503.26,4,VIP
CUST007841,197267.09,7,VIP
CUST007842,138632.21000000002,4,VIP
CUST007843,140504.32,5,VIP
CUST007844,118066.98,6,VIP
CUST007845,123265.27,5,VIP
CUST007847,39356.16,2,VIP
CUST007848,181538.07,7,VIP
CUST007849,113558.15,6,VIP
CUST007850,29984.350000000002,3,VIP
CUST007851,121114.42,3,VIP
CUST007852,166034.02,7,VIP
CUST007853,117472.6,4,VIP
CUST007854,176709.86,4,VIP
CUST007855,4516.53,1,High Value
CUST007856,104074.53,4,VIP
CUST007857,109531.69,4,VIP
CUST007858,113440.26,5,VIP
CUST007859,154882.91,6,VIP
CUST007860,97187.02,3,VIP
CUST007861,77166.06,4,VIP
CUST007862,61178.47,2,VIP
CUST007863,149519.99,5,VIP
CUST007864,98250.45,5,VIP
CUST007865,72860.92,3,VIP
CUST007866,187677.66,9,VIP
CUST007867,171490.29,6,VIP
CUST007868,5192.98,1,VIP
CUST007870,62517.02,4,VIP
CUST007872,44866.5,2,VIP
CUST007873,113198.09,6,VIP
CUST007874,59258.95,2,VIP
CUST007875,89931.78,2,VIP
CUST007876,96449.05,4,VIP
CUST007877,77189.11,5,VIP
CUST007878,161059.15,6,VIP
CUST007879,192079.24,7,VIP
CUST007880,134695.99,5,VIP
CUST007881,62747.759999999995,3,VIP
CUST007882,50293.48,3,VIP
CUST007883,115718.11,5,VIP
CUST007884,146220.16999999998,7,VIP
CUST007885,123699.73,5,VIP
CUST007886,79333.18,6,VIP
CUST007887,53458.130000000005,3,VIP
CUST007888,96733.38,4,VIP
CUST007889,199696.91999999998,7,VIP
CUST007890,184810.48,5,VIP
CUST007891,131300.08,5,VIP
CUST007892,49039.73,1,VIP
CUST007893,34525.32,3,VIP
CUST007894,145984.72,5,VIP
CUST007895,52612.21,2,VIP
CUST007896,116386.02,7,VIP
CUST007897,143202.75,5,VIP
CUST007898,168248.37,5,VIP
CUST007899,82074.83,2,VIP
CUST007900,117087.51,5,VIP
CUST007901,152186.75,5,VIP
CUST007902,76741.22,2,VIP
CUST007903,151201.66,5,VIP
CUST007904,136438.52,5,VIP
CUST007905,199935.68,8,VIP
CUST007906,144178.08,6,VIP
CUST007907,68796.67,3,VIP
CUST007908,98753.70000000001,4,VIP
CUST007909,57427.479999999996,3,VIP
CUST007910,87990.01999999999,4,VIP
CUST007911,151333.61,7,VIP
CUST007912,74916.46,4,VIP
CUST007913,94659.19,5,VIP
CUST007914,152424.56,6,VIP
CUST007915,8229.22,1,VIP
CUST007916,163910.75,6,VIP
CUST007917,44123.49,2,VIP
CUST007918,3758.82,1,High Value
CUST007919,108799.52,5,VIP
CUST007920,111551.48,3,VIP
CUST007921,96223.48,3,VIP
CUST007922,234083.8,8,VIP
CUST007923,94219.7,5,VIP
CUST007924,34301.58,1,VIP
CUST007925,155236.47,5,VIP
CUST007926,98757.65,3,VIP
CUST007927,94117.22,3,VIP
CUST007928,179231.66,6,VIP
CUST007929,32482.5,3,VIP
CUST007930,76418.84,2,VIP
CUST007931,92663.88,3,VIP
CUST007933,97376.6,3,VIP
CUST007934,160966.44,5,VIP
CUST007935,76580.31,2,VIP
CUST007936,55310.06,4,VIP
CUST007937,132912.11000000002,6,VIP
CUST007939,97702.34,4,VIP
CUST007940,195823.5,7,VIP
CUST007941,67468.53,4,VIP
CUST007942,66188.25,2,VIP
CUST007943,27057.41,1,VIP
CUST007944,195977.71,6,VIP
CUST007945,89472.28,4,VIP
CUST007946,66294.68,2,VIP
CUST007947,140198.57,4,VIP
CUST007948,249517.21,10,VIP
CUST007949,63492.770000000004,2,VIP
CUST007950,68781.76999999999,4,VIP
CUST007951,76106.29,3,VIP
CUST007952,173761.25,7,VIP
CUST007953,20792.79,3,VIP
CUST007954,67305.49,3,VIP
CUST007955,62469.51,4,VIP
CUST007956,63688.15,3,VIP
CUST007957,83215.40000000001,4,VIP
CUST007958,81589.88,5,VIP
CUST007960,101319.78,4,VIP
CUST007961,153991.22999999998,5,VIP
CUST007962,21385.64,2,VIP
CUST007963,158993.16999999998,4,VIP
CUST007964,252151.83,10,VIP
CUST007965,64220.95,3,VIP
CUST007966,85753.57,3,VIP
CUST007967,56269.16,2,VIP
CUST007968,33140.95,2,VIP
CUST007969,195178.48,8,VIP
CUST007970,29920.02,3,VIP
CUST007971,75185.26999999999,3,VIP
CUST007972,70925.43,4,VIP
CUST007973,35256.91,4,VIP
CUST007974,64578.03,2,VIP
CUST007975,61380.92,2,VIP
CUST007976,73642.93,4,VIP
CUST007977,34737.62,1,VIP
CUST007978,11051.72,1,VIP
CUST007979,93592.72,2,VIP
CUST007980,17941.0,2,VIP
CUST007981,190203.51,7,VIP
CUST007982,96613.77,4,VIP
CUST007983,64582.93,3,VIP
CUST007984,45710.03,2,VIP
CUST007985,111286.86,3,VIP
CUST007986,41536.1,2,VIP
CUST007987,88737.19,3,VIP
CUST007988,123169.15000000001,5,VIP
CUST007989,123786.26999999999,3,VIP
CUST007990,131754.15,4,VIP
CUST007991,151137.9,5,VIP
CUST007992,163260.3,5,VIP
CUST007993,17160.8,1,VIP
CUST007994,29335.33,1,VIP
CUST007995,140505.72,5,VIP
CUST007996,213814.84,6,VIP
CUST007997,58276.159999999996,3,VIP
CUST007998,81557.67,4,VIP
CUST007999,83760.04,5,VIP
CUST008000,165718.38,5,VIP
CUST008001,138447.91,4,VIP
CUST008002,41308.6,1,VIP
CUST008003,93664.99,3,VIP
CUST008004,29949.879999999997,2,VIP
CUST008005,188484.15,7,VIP
CUST008006,109258.92,3,VIP
CUST008007,117145.51,4,VIP
CUST008008,154153.52000000002,4,VIP
CUST008009,46695.07,5,VIP
CUST008010,135213.68,6,VIP
CUST008011,91463.06,3,VIP
CUST008012,56306.97,3,VIP
CUST008013,132674.76,5,VIP
CUST008015,42043.58,1,VIP
CUST008016,75853.11,3,VIP
CUST008017,118482.44,4,VIP
CUST008018,102942.89,5,VIP
CUST008019,129177.03,4,VIP
CUST008020,78337.5,4,VIP
CUST008021,1850.62,2,Mid Value
CUST008022,79429.51000000001,3,VIP
CUST008023,99616.57,3,VIP
CUST008024,65052.979999999996,3,VIP
CUST008025,32309.91,2,VIP
CUST008026,23020.489999999998,2,VIP
CUST008027,72543.73,5,VIP
CUST008028,44813.36,1,VIP
CUST008029,123647.98999999999,4,VIP
CUST008030,190392.53,6,VIP
CUST008031,22441.34,1,VIP
CUST008032,129109.97,5,VIP
CUST008033,186587.88,5,VIP
CUST008034,98848.18,4,VIP
CUST008035,173793.11,9,VIP
CUST008036,125236.68,3,VIP
CUST008037,118343.73000000001,4,VIP
CUST008038,31520.4,3,VIP
CUST008039,52012.11,4,VIP
CUST008040,126745.87,4,VIP
CUST008041,135720.87,4,VIP
CUST008042,81609.01000000001,5,VIP
CUST008043,110259.49,4,VIP
CUST008044,95682.98000000001,5,VIP
CUST008045,22589.11,2,VIP
CUST008046,127166.78,5,VIP
CUST008047,15687.6,3,VIP
CUST008048,76205.29000000001,2,VIP
CUST008049,35728.659999999996,2,VIP
CUST008050,82020.98000000001,3,VIP
CUST008051,125910.85,3,VIP
CUST008052,89510.08,4,VIP
CUST008053,134379.52,5,VIP
CUST008054,109138.48999999999,4,VIP
CUST008055,190484.90999999997,8,VIP
CUST008056,117267.19,5,VIP
CUST008057,104478.20999999999,3,VIP
CUST008058,19185.57,2,VIP
CUST008059,49054.17,3,VIP
CUST008060,92062.95999999999,5,VIP
CUST008061,44679.94,1,VIP
CUST008062,74478.42,3,VIP
CUST008063,119850.62,4,VIP
CUST008064,54344.71000000001,2,VIP
CUST008065,116099.15,6,VIP
CUST008066,95386.5,4,VIP
CUST008067,140674.57,5,VIP
CUST008068,77846.11,2,VIP
CUST008070,67190.91,3,VIP
CUST008071,56263.700000000004,2,VIP
CUST008072,60214.45,2,VIP
CUST008073,47085.43,2,VIP
CUST008074,92988.51000000001,2,VIP
CUST008075,62846.479999999996,4,VIP
CUST008076,166030.0,6,VIP
CUST008077,46234.06,3,VIP
CUST008078,78220.48999999999,3,VIP
CUST008079,188850.08000000002,6,VIP
CUST008080,240839.62,8,VIP
CUST008081,100902.41,5,VIP
CUST008082,194851.46,8,VIP
CUST008083,183272.58000000002,6,VIP
CUST008084,165213.94,6,VIP
CUST008085,33237.91,2,VIP
CUST008086,169268.04,6,VIP
CUST008087,27488.62,1,VIP
CUST008088,90348.22,4,VIP
CUST008089,137638.5,3,VIP
CUST008090,85262.6,3,VIP
CUST008091,116741.04000000001,5,VIP
CUST008092,237549.30000000002,6,VIP
CUST008093,199834.33000000002,8,VIP
CUST008094,105571.0,4,VIP
CUST008095,51472.1,2,VIP
CUST008096,109886.54000000001,5,VIP
CUST008097,74066.31999999999,5,VIP
CUST008098,64937.350000000006,3,VIP
CUST008099,54244.75,2,VIP
CUST008100,227385.67,9,VIP
CUST008101,144013.28999999998,5,VIP
CUST008102,86613.16,2,VIP
CUST008103,101842.69,4,VIP
CUST008104,194247.26,9,VIP
CUST008105,113979.20999999999,5,VIP
CUST008106,73540.78,5,VIP
CUST008107,214145.96,6,VIP
CUST008108,64615.03,3,VIP
CUST008109,73182.75,4,VIP
CUST008110,128703.29000000001,8,VIP
CUST008111,152407.79,8,VIP
CUST008112,126786.03,4,VIP
CUST008113,128955.57,3,VIP
CUST008114,65676.95,3,VIP
CUST008115,101754.76,3,VIP
CUST008116,94225.61,5,VIP
CUST008117,62049.83,3,VIP
CUST008118,180618.48,7,VIP
CUST008119,95155.54000000001,6,VIP
CUST008120,182043.41999999998,7,VIP
CUST008121,162898.85,6,VIP
CUST008122,108021.37,3,VIP
CUST008123,70117.45,2,VIP
CUST008124,64565.46,3,VIP
CUST008125,97332.85,3,VIP
CUST008126,77615.88,3,VIP
CUST008127,162377.68,5,VIP
CUST008128,77392.73,4,VIP
CUST008129,10382.73,1,VIP
CUST008130,128792.91,6,VIP
CUST008131,124850.41,6,VIP
CUST008132,103777.62,5,VIP
CUST008133,4493.63,1,High Value
CUST008134,143455.84,6,VIP
CUST008135,97265.17,5,VIP
CUST008136,22962.57,2,VIP
CUST008137,115295.48,4,VIP
CUST008138,124787.1,5,VIP
CUST008139,140548.68,4,VIP
CUST008140,111445.14,4,VIP
CUST008141,72586.17000000001,3,VIP
CUST008143,88115.95,3,VIP
CUST008144,79142.82,3,VIP
CUST008145,132632.35,7,VIP
CUST008146,151614.02,6,VIP
CUST008147,5679.6,1,VIP
CUST008148,64777.2,3,VIP
CUST008149,44361.19,2,VIP
CUST008150,27759.25,1,VIP
CUST008151,196870.25,6,VIP
CUST008152,239702.35,10,VIP
CUST008154,1832.92,1,Mid Value
CUST008155,38777.05,3,VIP
CUST008156,100249.8,3,VIP
CUST008157,112126.42,4,VIP
CUST008158,45901.04,1,VIP
CUST008159,92355.14,3,VIP
CUST008160,221896.78,6,VIP
CUST008161,90310.69,6,VIP
CUST008162,193299.51,7,VIP
CUST008163,159653.6,4,VIP
CUST008164,55329.17,4,VIP
CUST008165,44064.18,2,VIP
CUST008166,129316.78,5,VIP
CUST008167,11825.75,2,VIP
CUST008168,67102.19,3,VIP
CUST008169,65663.22,5,VIP
CUST008170,7668.44,1,VIP
CUST008171,26447.480000000003,3,VIP
CUST008172,67929.29999999999,4,VIP
CUST008173,107074.23,5,VIP
CUST008174,62357.450000000004,3,VIP
CUST008175,92059.53,5,VIP
CUST008176,45689.49,2,VIP
CUST008177,24895.690000000002,2,VIP
CUST008178,37259.62,2,VIP
CUST008179,207462.49,6,VIP
CUST008180,192161.59000000003,6,VIP
CUST008181,148859.87,5,VIP
CUST008182,250514.62,8,VIP
CUST008183,84895.43,2,VIP
CUST008184,94513.93000000001,5,VIP
CUST008185,99289.74,3,VIP
CUST008186,88527.12,5,VIP
CUST008187,95194.42000000001,3,VIP
CUST008188,129428.43,5,VIP
CUST008189,112549.76000000001,3,VIP
CUST008190,128518.39,4,VIP
CUST008191,83837.67,3,VIP
CUST008192,48011.84,3,VIP
CUST008193,107016.72,4,VIP
CUST008194,102258.68,4,VIP
CUST008195,178139.84,6,VIP
CUST008196,59482.25,3,VIP
CUST008197,95350.48000000001,5,VIP
CUST008198,86802.4,5,VIP
CUST008199,103650.23999999999,6,VIP
CUST008200,106947.2,3,VIP
CUST008201,102811.64,3,VIP
CUST008202,127949.75,6,VIP
CUST008203,111712.65,6,VIP
CUST008204,110806.12,6,VIP
CUST008205,28100.64,2,VIP
CUST008206,78342.69,4,VIP
CUST008207,53707.68,2,VIP
CUST008208,268211.35,8,VIP
CUST008209,92864.88,4,VIP
CUST008210,106131.26,4,VIP
CUST008211,111221.03,4,VIP
CUST008212,154114.22999999998,6,VIP
CUST008213,105515.92,4,VIP
CUST008214,63336.4,3,VIP
CUST008215,9791.56,1,VIP
CUST008216,14261.18,1,VIP
CUST008217,183639.97,6,VIP
CUST008218,41630.79,2,VIP
CUST008219,107893.95,5,VIP
CUST008220,91575.07,3,VIP
CUST008221,13809.65,1,VIP
CUST008222,131110.52,4,VIP
CUST008223,107717.56,4,VIP
CUST008224,52661.73,3,VIP
CUST008225,219569.96,7,VIP
CUST008226,47573.25,2,VIP
CUST008227,118673.08,6,VIP
CUST008228,146538.82,4,VIP
CUST008229,230428.19999999998,7,VIP
CUST008230,98943.88,4,VIP
CUST008231,88647.35,4,VIP
CUST008232,119430.58,4,VIP
CUST008233,30876.91,2,VIP
CUST008234,125530.06,4,VIP
CUST008235,66589.54,4,VIP
CUST008236,172029.25,6,VIP
CUST008237,145115.34,5,VIP
CUST008238,163822.33,6,VIP
CUST008239,76849.60999999999,3,VIP
CUST008240,60355.15,2,VIP
CUST008241,92051.84,4,VIP
CUST008242,94459.56,6,VIP
CUST008243,106961.25,6,VIP
CUST008244,143995.58000000002,6,VIP
CUST008245,71012.31999999999,4,VIP
CUST008246,25218.85,1,VIP
CUST008247,21212.0,1,VIP
CUST008248,87147.93,4,VIP
CUST008249,108344.84,5,VIP
CUST008250,83863.33,2,VIP
CUST008251,87360.86,5,VIP
CUST008252,108469.96,4,VIP
CUST008253,56069.32,2,VIP
CUST008254,65443.03,2,VIP
CUST008255,152700.98,8,VIP
CUST008256,60895.83,4,VIP
CUST008257,106797.81999999999,4,VIP
CUST008258,169630.91,6,VIP
CUST008259,74690.39,3,VIP
CUST008260,78263.22,6,VIP
CUST008261,50783.6,2,VIP
CUST008262,136856.53,5,VIP
CUST008263,189330.5,8,VIP
CUST008264,142627.39,5,VIP
CUST008265,170151.86000000002,5,VIP
CUST008266,137216.39,6,VIP
CUST008267,72527.70999999999,3,VIP
CUST008268,137778.91,6,VIP
CUST008269,144035.16,6,VIP
CUST008270,70481.81999999999,3,VIP
CUST008271,166405.28,5,VIP
CUST008272,71546.62,3,VIP
CUST008273,36501.95,1,VIP
CUST008274,162375.5,5,VIP
CUST008275,171292.97,8,VIP
CUST008276,138439.09,4,VIP
CUST008277,166732.68,7,VIP
CUST008278,123344.44,5,VIP
CUST008279,5959.96,2,VIP
CUST008280,116686.55,5,VIP
CUST008281,120499.8,4,VIP
CUST008282,102990.63,4,VIP
CUST008283,183662.04,7,VIP
CUST008284,102672.19,3,VIP
CUST008285,91627.32,6,VIP
CUST008286,143655.47,6,VIP
CUST008287,120295.52,5,VIP
CUST008288,172184.71,10,VIP
CUST008289,92197.65,4,VIP
CUST008290,40022.75,3,VIP
CUST008291,60278.97,3,VIP
CUST008292,73445.58,4,VIP
CUST008293,18484.62,2,VIP
CUST008294,152904.48,6,VIP
CUST008295,88855.78,5,VIP
CUST008296,323229.19,8,VIP
CUST008297,38373.84,3,VIP
CUST008298,73948.92,3,VIP
CUST008299,75944.54000000001,2,VIP
CUST008300,159959.04,5,VIP
CUST008301,100707.13,4,VIP
CUST008302,96298.39,6,VIP
CUST008303,87448.39,3,VIP
CUST008304,173906.97,7,VIP
CUST008305,122085.38,7,VIP
CUST008306,85083.34,2,VIP
CUST008307,98402.97,8,VIP
CUST008308,72662.78,4,VIP
CUST008309,86285.31,4,VIP
CUST008310,94183.38,4,VIP
CUST008311,49815.97,2,VIP
CUST008312,79542.02,5,VIP
CUST008313,72897.84,2,VIP
CUST008314,80137.52,4,VIP
CUST008315,85007.9,2,VIP
CUST008316,50655.22,2,VIP
CUST008317,86065.69,4,VIP
CUST008318,168635.07,6,VIP
CUST008319,100030.09,5,VIP
CUST008320,84559.92000000001,3,VIP
CUST008321,124605.07,6,VIP
CUST008322,53972.43,3,VIP
CUST008323,78234.24,4,VIP
CUST008324,86754.37999999999,4,VIP
CUST008325,31166.410000000003,2,VIP
CUST008326,110330.88,5,VIP
CUST008327,169858.22999999998,5,VIP
CUST008328,105771.45,4,VIP
CUST008329,170926.22,6,VIP
CUST008330,206497.84,8,VIP
CUST008331,111582.64,6,VIP
CUST008332,75006.58,6,VIP
CUST008333,120206.01000000001,4,VIP
CUST008334,85287.65,3,VIP
CUST008335,137461.63,5,VIP
CUST008336,107765.87,5,VIP
CUST008337,63219.340000000004,2,VIP
CUST008338,121898.09,5,VIP
CUST008339,69606.70999999999,4,VIP
CUST008340,73765.7,5,VIP
CUST008341,192607.41999999998,7,VIP
CUST008342,110755.1,4,VIP
CUST008343,19247.39,2,VIP
CUST008344,95734.12,4,VIP
CUST008345,29441.46,2,VIP
CUST008346,72847.04,5,VIP
CUST008347,141977.66999999998,6,VIP
CUST008348,75031.37,3,VIP
CUST008349,78499.0,2,VIP
CUST008350,47343.82,1,VIP
CUST008351,151160.0,7,VIP
CUST008352,99021.07999999999,3,VIP
CUST008353,140885.53,6,VIP
CUST008354,108230.84,6,VIP
CUST008355,198941.44,9,VIP
CUST008356,126507.87,4,VIP
CUST008357,110813.77,3,VIP
CUST008358,62991.82,3,VIP
CUST008359,86274.09,3,VIP
CUST008360,86878.48,5,VIP
CUST008361,48567.3,1,VIP
CUST008362,134804.33000000002,4,VIP
CUST008363,74638.04,5,VIP
CUST008364,88762.93,5,VIP
CUST008365,98857.76999999999,4,VIP
CUST008366,90973.18999999999,4,VIP
CUST008367,134794.24,5,VIP
CUST008368,17063.18,3,VIP
CUST008369,134605.90000000002,4,VIP
CUST008370,76550.03,4,VIP
CUST008372,17385.78,1,VIP
CUST008373,60888.31,4,VIP
CUST008374,68579.31,5,VIP
CUST008375,126330.91,6,VIP
CUST008376,4669.98,2,High Value
CUST008377,41739.4,2,VIP
CUST008378,175376.1,6,VIP
CUST008379,150535.22999999998,5,VIP
CUST008380,59592.86,2,VIP
CUST008381,70181.29999999999,3,VIP
CUST008382,180868.6,6,VIP
CUST008383,234481.19,10,VIP
CUST008384,115832.87,4,VIP
CUST008385,102801.09,3,VIP
CUST008386,258186.28,10,VIP
CUST008387,43003.14,3,VIP
CUST008388,111287.56999999999,4,VIP
CUST008389,144143.2,5,VIP
CUST008390,52570.75,5,VIP
CUST008391,51590.62,4,VIP
CUST008392,38029.44,2,VIP
CUST008393,111601.09999999999,4,VIP
CUST008394,104094.91,4,VIP
CUST008395,39315.77,2,VIP
CUST008396,51827.659999999996,3,VIP
CUST008397,107296.78,4,VIP
CUST008398,74944.01999999999,4,VIP
CUST008399,185227.72,7,VIP
CUST008400,48386.579999999994,2,VIP
CUST008401,25449.440000000002,2,VIP
CUST008402,176042.06,6,VIP
CUST008403,55979.97,4,VIP
CUST008404,174621.74,4,VIP
CUST008405,114982.81,4,VIP
CUST008406,33703.18,3,VIP
CUST008407,164192.81,6,VIP
CUST008408,106851.02,5,VIP
CUST008409,193453.49,7,VIP
CUST008410,102839.86,5,VIP
CUST008411,140271.19,4,VIP
CUST008412,129732.37,5,VIP
CUST008413,98396.89,4,VIP
CUST008414,16850.64,2,VIP
CUST008415,43877.34,2,VIP
CUST008416,99649.37,3,VIP
CUST008417,88828.53,4,VIP
CUST008418,57771.66,2,VIP
CUST008419,71599.01999999999,3,VIP
CUST008420,169760.04,6,VIP
CUST008421,96091.24,3,VIP
CUST008422,9572.54,1,VIP
CUST008423,124819.56,4,VIP
CUST008424,198560.02000000002,7,VIP
CUST008425,86824.81,5,VIP
CUST008426,40370.7,2,VIP
CUST008427,132993.44,4,VIP
CUST008428,161175.6,5,VIP
CUST008429,91661.95,4,VIP
CUST008430,128568.04000000001,4,VIP
CUST008431,153915.57,4,VIP
CUST008432,165722.26,5,VIP
CUST008433,164269.63,5,VIP
CUST008434,24159.42,1,VIP
CUST008435,104723.09,3,VIP
CUST008436,241521.61,8,VIP
CUST008437,58742.64,2,VIP
CUST008438,178988.1,7,VIP
CUST008439,138740.78,4,VIP
CUST008440,170791.88,6,VIP
CUST008441,222954.0,7,VIP
CUST008442,144137.69999999998,5,VIP
CUST008443,45166.009999999995,2,VIP
CUST008444,119877.64,5,VIP
CUST008445,65021.38999999999,3,VIP
CUST008446,93437.59,4,VIP
CUST008447,38130.549999999996,2,VIP
CUST008448,80009.03,3,VIP
CUST008449,25825.26,1,VIP
CUST008450,133858.42,4,VIP
CUST008451,43042.4,2,VIP
CUST008452,139965.99,4,VIP
CUST008453,105390.05,4,VIP
CUST008454,129059.7,5,VIP
CUST008455,163014.3,6,VIP
CUST008457,39363.840000000004,4,VIP
CUST008458,84741.56,4,VIP
CUST008459,100519.15000000001,5,VIP
CUST008460,16027.670000000002,2,VIP
CUST008461,181466.36,7,VIP
CUST008462,23655.21,1,VIP
CUST008463,124166.32,4,VIP
CUST008464,77885.24,4,VIP
CUST008465,71781.26000000001,3,VIP
CUST008467,70675.89,3,VIP
CUST008468,119846.59,5,VIP
CUST008469,71743.08,3,VIP
CUST008470,114210.26,5,VIP
CUST008471,96777.56,5,VIP
CUST008472,100640.88,3,VIP
CUST008473,116038.34,4,VIP
CUST008475,188870.82,6,VIP
CUST008476,149647.77,4,VIP
CUST008477,5332.64,1,VIP
CUST008478,104458.67,4,VIP
CUST008479,122527.66,4,VIP
CUST008480,71608.92,3,VIP
CUST008481,197750.59999999998,7,VIP
CUST008482,151933.34,7,VIP
CUST008483,70999.64,3,VIP
CUST008484,118830.69,3,VIP
CUST008485,63619.26,4,VIP
CUST008486,161558.95,6,VIP
CUST008487,142048.63,6,VIP
CUST008488,76766.73,5,VIP
CUST008489,49975.74,3,VIP
CUST008490,157707.0,6,VIP
CUST008492,109786.57999999999,4,VIP
CUST008493,172956.94,9,VIP
CUST008494,120829.43000000001,6,VIP
CUST008495,115552.1,4,VIP
CUST008496,194658.71,7,VIP
CUST008497,100720.37,6,VIP
CUST008498,145192.53,4,VIP
CUST008499,232974.7,9,VIP
CUST008500,134682.49,7,VIP
CUST008501,77174.33,3,VIP
CUST008502,25547.45,1,VIP
CUST008503,196655.09,5,VIP
CUST008504,33455.36,3,VIP
CUST008505,96892.75,5,VIP
CUST008506,101801.16,4,VIP
CUST008507,76272.68,5,VIP
CUST008508,53156.66,3,VIP
CUST008509,25338.82,2,VIP
CUST008510,23951.41,1,VIP
CUST008511,156133.23,6,VIP
CUST008512,33905.45,1,VIP
CUST008513,120712.46,4,VIP
CUST008514,149546.86,5,VIP
CUST008515,147747.18,4,VIP
CUST008516,42186.67,4,VIP
CUST008517,48713.159999999996,2,VIP
CUST008518,25995.52,2,VIP
CUST008519,160699.74,6,VIP
CUST008520,166991.08,6,VIP
CUST008521,77172.36,2,VIP
CUST008522,189480.45,6,VIP
CUST008523,27808.71,2,VIP
CUST008524,68943.39,2,VIP
CUST008525,78767.91,3,VIP
CUST008526,106616.42,5,VIP
CUST008527,97623.62,3,VIP
CUST008528,19315.71,2,VIP
CUST008529,100080.33,4,VIP
CUST008530,99531.25,4,VIP
CUST008531,100354.51999999999,4,VIP
CUST008532,176933.63,8,VIP
CUST008533,128480.1,3,VIP
CUST008534,147509.13,6,VIP
CUST008535,44468.46,4,VIP
CUST008536,141720.16,4,VIP
CUST008537,179179.06,7,VIP
CUST008538,202792.03,9,VIP
CUST008539,50210.28,2,VIP
CUST008540,45774.95,2,VIP
CUST008541,151687.81,9,VIP
CUST008542,159236.65,5,VIP
CUST008543,114922.76,4,VIP
CUST008544,197259.21,9,VIP
CUST008545,22453.7,3,VIP
CUST008546,83492.19,4,VIP
