item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM_001443,ORD_00562,PROD_008,5,54.28,5
ITEM_001444,ORD_00562,PROD_034,5,71.67,5
ITEM_001445,ORD_00562,PROD_033,1,274.63,0
ITEM_001446,ORD_00562,PROD_031,1,589.88,5
ITEM_001447,ORD_00563,PROD_043,5,376.04,15
ITEM_001448,ORD_00563,PROD_012,2,97.89,5
ITEM_001449,ORD_00563,PROD_045,2,334.81,15
ITEM_001450,ORD_00564,PROD_007,3,576.07,15
ITEM_001451,ORD_00564,PROD_026,3,240.71,0
ITEM_001452,ORD_00564,PROD_028,4,101.68,10
ITEM_001453,ORD_00564,PROD_025,4,21.45,10
ITEM_001454,ORD_00565,PROD_023,5,578.24,15
ITEM_001455,ORD_00566,PROD_011,-3,224.28,20
ITEM_001456,ORD_00566,PROD_046,2,322.16,20
ITEM_001457,ORD_00566,PROD_010,1,220.84,20
ITEM_001458,ORD_00566,PROD_009,3,177.83,10
ITEM_001459,ORD_00567,PROD_042,1,297.99,15
ITEM_001460,ORD_00567,PROD_037,5,429.47,20
ITEM_001461,ORD_00567,PROD_045,5,204.58,20
ITEM_001462,ORD_00567,PROD_026,3,54.53,0
ITEM_001463,ORD_00568,PROD_007,2,307.17,15
ITEM_001464,ORD_00568,PROD_050,3,488.0,5
ITEM_001465,ORD_00569,PROD_025,2,457.15,15
ITEM_001466,ORD_00570,PROD_008,1,36.89,0
ITEM_001467,ORD_00571,PROD_002,3,555.28,10
ITEM_001468,ORD_00571,PROD_025,1,92.93,20
ITEM_001469,ORD_00571,PROD_017,5,302.3,10
ITEM_001470,ORD_00571,PROD_011,2,268.93,20
ITEM_001471,ORD_00572,PROD_041,1,576.5,0
ITEM_001472,ORD_00572,PROD_009,2,537.58,10
ITEM_001473,ORD_00573,PROD_005,5,214.32,20
ITEM_001474,ORD_00573,PROD_014,4,348.67,15
ITEM_001475,ORD_00573,PROD_040,5,541.36,5
ITEM_001476,ORD_00573,PROD_041,1,235.03,0
ITEM_001477,ORD_00574,PROD_020,2,74.03,15
ITEM_001478,ORD_00575,PROD_022,1,28.19,10
ITEM_001479,ORD_00575,PROD_023,3,54.75,5
ITEM_001480,ORD_00576,PROD_016,1,514.12,20
ITEM_001481,ORD_00576,PROD_040,5,48.14,0
ITEM_001482,ORD_00576,PROD_017,5,397.14,0
ITEM_001483,ORD_00577,PROD_022,4,534.5,0
ITEM_001484,ORD_00577,PROD_047,2,207.82,0
ITEM_001485,ORD_00577,PROD_037,2,544.03,0
ITEM_001486,ORD_00578,PROD_039,1,447.48,0
ITEM_001487,ORD_00578,PROD_009,5,173.25,0
ITEM_001488,ORD_00578,PROD_033,1,146.77,10
ITEM_001489,ORD_00579,PROD_015,4,27.54,0
ITEM_001490,ORD_00579,PROD_013,1,327.5,15
ITEM_001491,ORD_00579,PROD_004,1,241.47,15
ITEM_001492,ORD_00579,PROD_028,2,336.48,0
ITEM_001493,ORD_00580,PROD_024,1,220.8,10
ITEM_001494,ORD_00580,PROD_016,4,150.74,20
ITEM_001495,ORD_00580,PROD_048,1,455.25,20
ITEM_001496,ORD_00580,PROD_001,5,525.85,5
ITEM_001497,ORD_00581,PROD_029,1,120.65,0
ITEM_001498,ORD_00582,PROD_016,3,598.88,5
ITEM_001499,ORD_00582,PROD_043,5,86.59,0
ITEM_001500,ORD_00582,PROD_035,1,135.43,10
ITEM_001501,ORD_00583,PROD_024,4,471.42,10
ITEM_001502,ORD_00583,PROD_018,2,201.53,20
ITEM_001503,ORD_00584,PROD_027,1,427.72,20
ITEM_001504,ORD_00585,PROD_009,3,507.23,20
ITEM_001505,ORD_00585,PROD_036,2,138.3,10
ITEM_001506,ORD_00585,PROD_016,2,423.53,15
ITEM_001507,ORD_00585,PROD_003,-1,173.12,20
ITEM_001508,ORD_00586,PROD_006,3,49.94,20
ITEM_001509,ORD_00586,PROD_025,4,240.03,0
ITEM_001510,ORD_00586,PROD_012,2,401.06,20
ITEM_001511,ORD_00586,PROD_003,1,331.81,10
ITEM_001512,ORD_00587,PROD_022,5,554.78,10
ITEM_001513,ORD_00588,PROD_040,1,268.93,15
ITEM_001514,ORD_00588,PROD_036,1,242.04,10
ITEM_001515,ORD_00589,PROD_037,4,464.87,10
ITEM_001516,ORD_00589,PROD_030,2,451.2,5
ITEM_001517,ORD_00589,PROD_018,2,482.76,10
ITEM_001518,ORD_00589,PROD_050,1,332.54,10
ITEM_001519,ORD_00590,PROD_024,1,172.22,10
ITEM_001520,ORD_00590,PROD_020,-5,347.54,10
ITEM_001521,ORD_00590,PROD_029,3,285.69,15
ITEM_001522,ORD_00590,PROD_023,1,295.92,20
ITEM_001523,ORD_00591,PROD_006,4,176.72,20
ITEM_001524,ORD_00591,PROD_005,5,272.66,10
ITEM_001525,ORD_00592,PROD_009,3,148.04,5
ITEM_001526,ORD_00592,PROD_042,2,44.0,0
ITEM_001527,ORD_00592,PROD_033,1,518.43,20
ITEM_001528,ORD_00593,PROD_015,1,50.58,10
ITEM_001529,ORD_00593,PROD_023,-3,331.16,0
ITEM_001530,ORD_00593,PROD_007,5,60.33,15
ITEM_001531,ORD_00594,PROD_014,5,205.59,10
ITEM_001532,ORD_00595,PROD_019,1,98.7,10
ITEM_001533,ORD_00595,PROD_022,5,585.43,10
ITEM_001534,ORD_00595,PROD_019,4,378.82,5
ITEM_001535,ORD_00595,PROD_010,3,548.45,0
ITEM_001536,ORD_00596,PROD_021,5,313.82,20
ITEM_001537,ORD_00597,PROD_038,2,34.07,5
ITEM_001538,ORD_00597,PROD_042,4,60.89,0
ITEM_001539,ORD_00597,PROD_037,2,383.74,15
ITEM_001540,ORD_00598,PROD_039,5,291.31,20
ITEM_001541,ORD_00599,PROD_037,3,186.44,5
ITEM_001542,ORD_00599,PROD_050,3,586.82,5
ITEM_001543,ORD_00599,PROD_008,4,420.45,15
ITEM_001544,ORD_00599,PROD_023,4,342.87,0
ITEM_001545,ORD_00600,PROD_029,4,474.99,5
ITEM_001546,ORD_00600,PROD_009,5,556.54,5
ITEM_001547,ORD_00600,PROD_043,4,95.81,10
